tool		CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975
reducercommutativity/max20-1.yml	true	unknown	15.343274072	7.869824519002577	287.576064	568	1580	1782	unknown	15.179814284	7.815464793995488	281.067520	568	1580	1782	unknown	16.533169386	8.496318050994887	319.864832	568	1580	1782	unknown	16.483676078	8.48571545901359	297.205760	568	1580	1782	unknown	15.860687559	8.131396816999768	268.828672	568	1580	1782
reducercommutativity/max40-1.yml	true	unknown	21.793441022	11.170093451000866	393.494528	1108	2660	2982	unknown	21.150680582	10.873059243996977	469.659648	1108	2660	2982	unknown	21.300421455	10.845828150006128	414.642176	1108	2660	2982	unknown	21.89451505	11.155466044001514	433.328128	1108	2660	2982	unknown	22.321475945	11.420789644995239	438.571008	1108	2660	2982
reducercommutativity/max60-2.yml	true	unknown	26.306709443	13.651186852002866	539.160576	1648	3740	4182	unknown	25.580558296	13.255464503992698	582.889472	1648	3740	4182	unknown	25.708257638	13.38632799500192	550.809600	1648	3740	4182	unknown	29.837036221	15.166555939998943	651.497472	1648	3740	4182	unknown	25.935110351	13.357996561011532	503.947264	1648	3740	4182
reducercommutativity/rangesum05.yml	false	false(unreach-call)	10.736856443	5.538010565986042	241.463296	142	401	434	false(unreach-call)	10.636011524	5.492136044995277	235.675648	142	401	434	false(unreach-call)	10.67308516	5.561602314992342	231.510016	142	401	434	false(unreach-call)	11.017725824	5.750230484991334	240.123904	142	401	434	false(unreach-call)	11.877900379	6.107685070004663	232.951808	142	401	434
reducercommutativity/rangesum10.yml	false	false(unreach-call)	13.257145997	6.830101810992346	278.081536	244	605	638	false(unreach-call)	13.694619434	7.045406081000692	269.471744	244	605	638	false(unreach-call)	13.429325904	6.940099841987831	259.342336	244	605	638	false(unreach-call)	13.289464037	6.897119889996247	267.444224	244	605	638	false(unreach-call)	12.066374692	6.1994400120020146	267.886592	244	605	638
reducercommutativity/rangesum20.yml	false	false(unreach-call)	16.734265894	8.615552311995998	347.705344	454	1025	1058	false(unreach-call)	16.510431963	8.518703581998125	358.432768	454	1025	1058	false(unreach-call)	17.165505916	8.896167421000428	370.585600	454	1025	1058	false(unreach-call)	16.945200317	8.721331255001132	389.287936	454	1025	1058	false(unreach-call)	15.704205391	8.140327639004681	369.070080	454	1025	1058
reducercommutativity/rangesum40.yml	false	false(unreach-call)	21.720910584	11.194573597007548	522.215424	874	1865	1898	false(unreach-call)	20.517640483	10.495622629998252	554.262528	874	1865	1898	false(unreach-call)	20.181486238	10.324140312004602	528.142336	874	1865	1898	false(unreach-call)	21.37168293	10.91156313700776	512.634880	874	1865	1898	false(unreach-call)	21.585921977	10.960310495007434	513.298432	874	1865	1898
reducercommutativity/rangesum60.yml	false	false(unreach-call)	25.991871297	13.404471618996467	745.177088	1294	2705	2738	false(unreach-call)	29.858360847	15.47738999100693	737.910784	1294	2705	2738	false(unreach-call)	27.442869068	14.000337047997164	712.802304	1294	2705	2738	false(unreach-call)	24.639176926	12.780700257004355	785.195008	1294	2705	2738	false(unreach-call)	28.072184811	14.456081007010653	673.021952	1294	2705	2738
reducercommutativity/sep05-1.yml	true	unknown	122.331540652	62.02865106599347	4213.260288	7353	15191	16536	unknown	116.986991742	59.36864842700015	4690.272256	7353	15191	16536	unknown	115.989356412	58.75451170798624	4537.638912	7353	15191	16536	unknown	115.032921568	58.32218091300456	4562.612224	7353	15191	16536	unknown	120.035943673	60.90191744900949	4572.467200	7353	15191	16536
reducercommutativity/sum.yml	true	unknown	11.255602354	5.801943876998848	234.745856	131	281	328	unknown	11.295329761	5.890914011004497	237.899776	131	281	328	unknown	11.505394877	5.926058639000985	231.321600	131	281	328	unknown	11.180893006	5.768351956998231	235.769856	131	281	328	unknown	11.307806357	5.901432016005856	232.878080	131	281	328
array-tiling/mbpr2.yml	true	unknown	8.014356966	4.170761524990667	183.369728	54	104	121	unknown	6.93012405	3.618473016002099	181.616640	54	104	121	unknown	7.181356839	3.7534032670082524	175.718400	54	104	121	unknown	7.19881767	3.745946892988286	176.082944	54	104	121	unknown	7.669940847	4.024428207005258	186.216448	54	104	121
array-tiling/mbpr3.yml	true	unknown	7.528116758	3.9272593450004933	196.935680	64	124	145	unknown	7.693532811	3.979144365002867	195.657728	64	124	145	unknown	7.178727341	3.7440100550011266	194.936832	64	124	145	unknown	7.301149913	3.7758415910066105	198.561792	64	124	145	unknown	7.673482578	4.011367883998901	192.425984	64	124	145
array-tiling/mbpr4.yml	true	unknown	7.930173154	4.114790134990471	196.435968	74	144	169	unknown	7.702936795	4.011532331001945	184.909824	74	144	169	unknown	7.916341357	4.191403716002242	203.177984	74	144	169	unknown	7.761598702	4.033279535011388	197.586944	74	144	169	unknown	7.647321601	3.977953082998283	194.617344	74	144	169
array-tiling/mbpr5.yml	true	unknown	7.932240748	4.121072538997396	202.506240	84	164	193	unknown	7.517608159	3.961319744994398	204.722176	84	164	193	unknown	8.095840143	4.257045516991639	204.685312	84	164	193	unknown	7.803977328	4.137474571005441	203.280384	84	164	193	unknown	7.857602561	4.063720859994646	206.675968	84	164	193
array-tiling/mlceu.yml	false	unknown	6.573957254	3.4247205410065362	177.291264	33	34	38	unknown	6.746114747	3.507630584994331	179.769344	33	34	38	unknown	6.827030346	3.5835213190002833	176.205824	33	34	38	unknown	6.609568783	3.4487364149972564	174.919680	33	34	38	unknown	6.39466775	3.3449868409952614	172.847104	33	34	38
array-tiling/mlceu2.yml	true	unknown	6.36565473	3.319740350008942	171.044864	28	29	34	unknown	6.68960412	3.5399564010003814	175.960064	28	29	34	unknown	7.176227319	3.7066456870088587	174.575616	28	29	34	unknown	6.755335292	3.5336669030075427	180.678656	28	29	34	unknown	6.331334791	3.3212370779947378	176.844800	28	29	34
array-tiling/nr2.yml	true	unknown	7.144436068	3.7139190080051776	180.826112	49	94	109	unknown	7.199537596	3.798719874001108	182.640640	49	94	109	unknown	7.438736956	3.8872113360121148	182.636544	49	94	109	unknown	7.487103656	3.9083634769922355	177.319936	49	94	109	unknown	7.281338659	3.782707261998439	179.810304	49	94	109
array-tiling/nr3.yml	true	unknown	7.232322984	3.84385098599887	190.337024	49	94	109	unknown	7.378430098	3.8494600620033452	193.482752	49	94	109	unknown	7.276094638	3.8067502939957194	197.263360	49	94	109	unknown	7.443774662	3.8993241540010786	190.459904	49	94	109	unknown	7.066191221	3.7021627909998642	186.163200	49	94	109
array-tiling/nr4.yml	true	unknown	7.068623294	3.6793940649949946	179.470336	49	94	109	unknown	7.012396278	3.667039965002914	180.166656	49	94	109	unknown	6.462833478	3.3828482880053343	168.873984	49	94	109	unknown	6.768180287	3.6088379050052026	182.059008	49	94	109	unknown	7.163081131	3.7418130970036145	181.989376	49	94	109
array-tiling/nr5.yml	true	unknown	6.743268499	3.522242955994443	186.163200	49	94	109	unknown	6.885318848	3.590570337997633	184.614912	49	94	109	unknown	7.310711021	3.8049907570093637	184.676352	49	94	109	unknown	8.566688721	4.441751247999491	196.861952	49	94	109	unknown	9.12581006	4.730165758999647	187.465728	49	94	109
array-tiling/pnr2.yml	true	unknown	6.75897133	3.5541665260097943	180.649984	50	51	58	unknown	6.630568746	3.462614042000496	185.499648	50	51	58	unknown	6.89685321	3.5957954129989957	178.561024	50	51	58	unknown	6.691217711	3.4820066270040115	184.414208	50	51	58	unknown	7.025107161	3.6716291240009014	177.930240	50	51	58
array-tiling/pnr3.yml	true	unknown	6.987923389	3.6444876650057267	190.570496	59	60	68	unknown	6.796159899	3.5663316889986163	188.198912	59	60	68	unknown	7.226792977	3.769181383002433	187.473920	59	60	68	unknown	7.032309115	3.664652855004533	188.678144	59	60	68	unknown	8.308519815	4.331195033999393	194.015232	59	60	68
array-tiling/pnr4.yml	true	unknown	6.835507871	3.5572290039999643	179.740672	68	69	78	unknown	7.097542039	3.7059286719886586	174.551040	68	69	78	unknown	7.091345589	3.7034233169979416	177.360896	68	69	78	unknown	6.822887727	3.5599674620025326	177.557504	68	69	78	unknown	7.203452877	3.7503539790050127	183.779328	68	69	78
array-tiling/pnr5.yml	true	unknown	7.490514676	3.9060678699897835	189.861888	77	78	88	unknown	7.17850255	3.7288368239969714	187.432960	77	78	88	unknown	7.192695805	3.7420064809994074	187.121664	77	78	88	unknown	7.526145977	3.8699068219866604	190.160896	77	78	88	unknown	8.845844415	4.577128923003329	191.864832	77	78	88
array-tiling/poly1.yml	true	unknown	6.456335552	3.390321390994359	173.944832	23	24	28	unknown	7.154803806	3.7074107989901677	170.328064	23	24	28	unknown	6.644421854	3.455187487998046	179.322880	23	24	28	unknown	6.815833518	3.5541907050064765	172.425216	23	24	28	unknown	6.913707577	3.609860769996885	170.655744	23	24	28
array-tiling/poly2.yml	true	unknown	7.043181058	3.6952533459989354	179.355648	28	29	34	unknown	6.267217329	3.2595977720047813	158.707712	28	29	34	unknown	6.696278518	3.496467474004021	174.215168	28	29	34	unknown	7.224056689	3.7613067550119013	177.451008	28	29	34	unknown	6.627317751	3.5008525700104656	173.617152	28	29	34
array-tiling/pr2.yml	true	unknown	7.347389282	3.8507855190109694	184.524800	49	94	109	unknown	6.842898918	3.608592385004158	179.539968	49	94	109	unknown	7.648927727	3.9822506259952206	179.527680	49	94	109	unknown	7.487062	3.8857003370067105	181.600256	49	94	109	unknown	6.762892009	3.5222140090045286	181.645312	49	94	109
array-tiling/pr3.yml	true	unknown	7.319479216	3.7997480030026054	201.019392	54	104	121	unknown	7.282280091	3.8325519200006966	199.385088	54	104	121	unknown	7.396475099	3.8517865300091216	197.726208	54	104	121	unknown	7.429179746	3.9467756930098403	188.944384	54	104	121	unknown	7.217550635	3.820388328007539	189.374464	54	104	121
array-tiling/pr4.yml	true	unknown	7.290260686	3.8091936749988236	184.979456	59	110	129	unknown	7.593431754	4.007989285004442	188.526592	59	110	129	unknown	7.65195932	3.979630325004109	172.670976	59	110	129	unknown	6.865766554	3.6143332819920033	176.373760	59	110	129	unknown	7.137217686	3.7281647070049075	177.209344	59	110	129
array-tiling/pr5.yml	true	unknown	7.127030222	3.7048952379991533	193.871872	64	115	135	unknown	7.584556174	3.9653112319938373	200.515584	64	115	135	unknown	8.645088062	4.523019572006888	195.022848	64	115	135	unknown	7.250436248	3.8375337379984558	198.922240	64	115	135	unknown	7.365527697	3.8352834309916943	199.852032	64	115	135
array-tiling/revcpyswp2.yml	true	unknown	7.3862057	3.8859239209996304	177.446912	38	39	46	unknown	7.339062341	3.8092714179947507	184.160256	38	39	46	unknown	7.145237787	3.709571250001318	180.912128	38	39	46	unknown	7.220857043	3.8149293990136357	179.904512	38	39	46	unknown	6.833627257	3.544735300994944	171.905024	38	39	46
array-tiling/rew.yml	true	unknown	6.377485901	3.3398570340068545	172.969984	26	27	32	unknown	6.446320163	3.351182518003043	173.060096	26	27	32	unknown	7.336189575	3.847654473996954	177.913856	26	27	32	unknown	7.067998101	3.6694060019945027	176.025600	26	27	32	unknown	7.060557531	3.678552987999865	170.688512	26	27	32
array-tiling/rewnif.yml	true	unknown	7.814080194	4.0710652279958595	172.507136	26	27	32	unknown	6.56168085	3.414272530004382	172.503040	26	27	32	unknown	6.464864899	3.4604143559990916	172.265472	26	27	32	unknown	6.460278756	3.3688427140004933	171.724800	26	27	32	unknown	6.578331695	3.421955171987065	170.577920	26	27	32
array-tiling/rewnifrev.yml	true	unknown	6.933611113	3.622375776991248	177.442816	26	27	32	unknown	7.694723769	4.041317262002849	172.109824	26	27	32	unknown	6.208333123	3.2222376489953604	171.241472	26	27	32	unknown	7.117649433	3.7209519750031177	178.212864	26	27	32	unknown	6.804865725	3.5562850090063876	175.718400	26	27	32
array-tiling/rewnifrev2.yml	true	unknown	7.022447953	3.670195155995316	180.465664	23	24	28	unknown	6.704835366	3.5227631570014637	173.502464	23	24	28	unknown	6.80391108	3.536999891002779	173.981696	23	24	28	unknown	6.849112009	3.5880050560081145	179.904512	23	24	28	unknown	6.937839492	3.622360708992346	173.019136	23	24	28
array-tiling/rewrev.yml	true	unknown	6.71509752	3.493869612007984	171.675648	26	27	32	unknown	6.798002874	3.5320039900107076	178.311168	26	27	32	unknown	6.753798848	3.4929204679938266	180.908032	26	27	32	unknown	6.994187053	3.6432801709888736	175.775744	26	27	32	unknown	6.478775933	3.369054827009677	164.687872	26	27	32
array-tiling/skipped.yml	true	unknown	7.166869081	3.722113049996551	177.528832	42	43	51	unknown	6.851084422	3.588114610000048	176.762880	42	43	51	unknown	6.806262967	3.535097849002341	178.425856	42	43	51	unknown	7.350673112	3.894013815006474	179.564544	42	43	51	unknown	7.183944286	3.716983562000678	178.192384	42	43	51
array-tiling/skippedu.yml	false	unknown	6.7876129	3.5328277009975864	176.017408	42	43	51	unknown	7.020864258	3.6328059660008876	184.188928	42	43	51	unknown	6.85810803	3.5852228879957693	177.037312	42	43	51	unknown	7.469693659	3.894744506003917	177.909760	42	43	51	unknown	8.599264064	4.44178469000326	171.286528	42	43	51
array-tiling/tcpy.yml	true	unknown	6.958703355	3.643421925997245	178.298880	36	37	43	unknown	7.148824129	3.7268167979927966	184.193024	36	37	43	unknown	6.671888753	3.4714011640026	177.594368	36	37	43	unknown	6.800619428	3.562619778997032	178.020352	36	37	43	unknown	7.166947011	3.7381637590005994	179.429376	36	37	43
array-crafted/bAnd1.yml	true	unknown	36.385705168	19.488016293005785	1085.038592	1519	3119	3133	unknown	32.164392399	17.833995838009287	1238.777856	1519	3119	3133	unknown	32.305423006	17.38609359799011	1104.662528	1519	3119	3133	unknown	33.233034753	17.93796785500308	1318.227968	1519	3119	3133	unknown	37.902328584	20.3651713750005	1100.963840	1519	3119	3133
array-crafted/bAnd5.yml	true	unknown	7.16054169	3.7253103789989837	184.418304	44	46	53	unknown	7.737427477	4.0643060879956465	195.100672	44	46	53	unknown	7.702968666	4.014598042995203	195.883008	44	46	53	unknown	7.108680127	3.6961804120073793	178.339840	44	46	53	unknown	7.371730535	3.8337279110128293	204.115968	44	46	53
array-crafted/bor1.yml	true	unknown	32.408537584	17.794454857998062	1303.547904	1519	3119	3133	unknown	35.841574576	18.891765166001278	1132.449792	1519	3119	3133	unknown	35.229388569	18.820777251996333	1075.318784	1519	3119	3133	unknown	32.778427194	17.546587414995884	1062.858752	1519	3119	3133	unknown	32.69801986	17.338798739001504	1064.185856	1519	3119	3133
array-crafted/bor5.yml	true	unknown	7.951837115	4.1328110589965945	186.810368	44	46	53	unknown	7.32627212	3.7975243019900518	183.558144	44	46	53	unknown	8.25094011	4.241579370995169	186.585088	44	46	53	unknown	7.360565315	3.8371633759961696	194.727936	44	46	53	unknown	8.052643931	4.196433867007727	196.894720	44	46	53
array-crafted/mapavg5.yml	true	unknown	8.349880668	4.330844506999711	196.296704	44	46	53	unknown	7.847408667	4.078437958989525	189.984768	44	46	53	unknown	7.496119496	3.922411589010153	191.229952	44	46	53	unknown	8.312044505	4.323039630005951	200.536064	44	46	53	unknown	7.390202715	3.8415554350067396	192.499712	44	46	53
array-crafted/mapsum5.yml	true	unknown	11.257006426	5.817556943991804	237.625344	135	293	343	unknown	10.957512028	5.63901535399782	207.548416	135	293	343	unknown	11.646298586	6.045251439005369	232.927232	135	293	343	unknown	11.628340696	6.021451048000017	242.782208	135	293	343	unknown	10.803184407	5.568073567003012	225.673216	135	293	343
array-crafted/xor1.yml	true	unknown	38.828658966	21.7291705890093	854.990848	1519	3119	3133	unknown	35.547706578	19.970903872002964	1047.539712	1519	3119	3133	unknown	35.056780237	19.695653613001923	1087.709184	1519	3119	3133	unknown	39.388059715	21.886942545999773	1105.641472	1519	3119	3133	unknown	35.387304102	19.6628036339971	1101.852672	1519	3119	3133
array-crafted/xor5.yml	true	unknown	6.961814222	3.6098120829992695	196.468736	44	46	53	unknown	8.132484578	4.1944793650036445	197.660672	44	46	53	unknown	7.337538246	3.786773624000489	198.000640	44	46	53	unknown	7.153104693	3.710962355005904	182.116352	44	46	53	unknown	7.510817445	3.900831281003775	194.838528	44	46	53
array-crafted/zero_sum1.yml	true	unknown	7.490088685	3.888059227989288	175.161344	39	66	76	unknown	7.111988229	3.751303032011492	182.767616	39	66	76	unknown	6.642760313	3.520546176005155	177.549312	39	66	76	unknown	6.85826222	3.5789079240057617	175.628288	39	66	76	unknown	7.033878333	3.666145734998281	175.968256	39	66	76
array-crafted/zero_sum2.yml	true	unknown	7.127891386	3.7250889419956366	176.611328	57	94	110	unknown	6.674484565	3.4786655159987276	179.421184	57	94	110	unknown	7.048938493	3.71018707100302	180.850688	57	94	110	unknown	6.981902866	3.6642179089976707	178.241536	57	94	110	unknown	6.695690476	3.458977756992681	176.099328	57	94	110
array-crafted/zero_sum3.yml	true	unknown	7.587834476	3.979334004994598	183.869440	75	122	144	unknown	7.363334832	3.8431572529952973	183.873536	75	122	144	unknown	7.380227617	3.8153346719918773	178.626560	75	122	144	unknown	8.190275011	4.239202288008528	183.226368	75	122	144	unknown	6.983616149	3.6444304149918025	182.181888	75	122	144
array-crafted/zero_sum4.yml	true	unknown	7.6051613	3.9451801250106655	191.655936	93	150	178	unknown	7.271815082	3.761911505003809	181.358592	93	150	178	unknown	8.678521588	4.503090618993156	183.488512	93	150	178	unknown	8.631703111	4.505486359994393	189.734912	93	150	178	unknown	7.541409916	3.913332679992891	185.917440	93	150	178
array-crafted/zero_sum5.yml	true	unknown	7.567477693	3.9251577990071382	194.191360	111	178	212	unknown	7.717648132	3.9893105719966115	200.790016	111	178	212	unknown	8.013891307	4.13352160800423	194.547712	111	178	212	unknown	7.952469262	4.185897142000613	203.825152	111	178	212	unknown	7.498486637	3.9043567890039412	183.787520	111	178	212
array-crafted/zero_sum_const1.yml	true	unknown	7.212955569	3.7616094879922457	180.207616	40	68	80	unknown	6.912817168	3.6313343359943246	178.257920	40	68	80	unknown	6.974568329	3.6166887680010404	177.733632	40	68	80	unknown	6.921661503	3.60356968799897	178.606080	40	68	80	unknown	7.134866011	3.729138924012659	177.897472	40	68	80
array-crafted/zero_sum_const2.yml	true	unknown	7.290700871	3.774730081000598	186.662912	58	96	114	unknown	7.120192049	3.7337745429977076	182.788096	58	96	114	unknown	7.479251292	3.9308942060015397	184.438784	58	96	114	unknown	7.30548249	3.81270456299535	182.534144	58	96	114	unknown	7.170201805	3.7312478670064593	187.539456	58	96	114
array-crafted/zero_sum_const3.yml	true	unknown	7.367078598	3.8458873799972935	195.997696	76	124	148	unknown	7.427976641	3.854992795997532	198.332416	76	124	148	unknown	8.841286334	4.572723609991954	185.110528	76	124	148	unknown	7.232472398	3.75264955899911	183.590912	76	124	148	unknown	7.471828207	3.870030891004717	202.678272	76	124	148
array-crafted/zero_sum_const4.yml	true	unknown	7.749675311	4.031285117001971	206.802944	94	152	182	unknown	8.00751042	4.141282481999951	198.619136	94	152	182	unknown	7.764110412	4.00911348000227	195.571712	94	152	182	unknown	7.407042724	3.85181794098753	200.331264	94	152	182	unknown	7.829897271	4.086525933002122	193.277952	94	152	182
array-crafted/zero_sum_const5.yml	true	unknown	8.783845803	4.595314766993397	198.283264	112	180	216	unknown	7.966476001	4.121694365996518	202.874880	112	180	216	unknown	7.862871223	4.092054332009866	197.808128	112	180	216	unknown	7.778477774	4.0428224579954986	206.258176	112	180	216	unknown	7.729655639	4.022297490999335	204.435456	112	180	216
array-crafted/zero_sum_const_m2.yml	true	unknown	7.115870203	3.714605929009849	181.534720	58	96	114	unknown	7.561763121	3.949389642002643	189.927424	58	96	114	unknown	7.578624848	3.9820706470054574	184.639488	58	96	114	unknown	7.267322367	3.77820153500943	184.733696	58	96	114	unknown	7.278804378	3.7909344749932643	183.492608	58	96	114
array-crafted/zero_sum_const_m3.yml	true	unknown	7.688244453	3.9778161339927465	197.926912	76	124	148	unknown	8.190938265	4.249149050010601	194.658304	76	124	148	unknown	8.323963659	4.303476679997402	196.116480	76	124	148	unknown	7.598104939	3.9204815949924523	196.947968	76	124	148	unknown	7.595800984	3.937157350999769	192.405504	76	124	148
array-crafted/zero_sum_const_m4.yml	true	unknown	8.023206335	4.125485340991872	197.722112	94	152	182	unknown	7.827127564	4.065833931002999	194.154496	94	152	182	unknown	7.853292981	4.069866140009253	193.581056	94	152	182	unknown	7.364418044	3.8262060870038113	199.200768	94	152	182	unknown	7.628669739	3.9220427079999354	193.961984	94	152	182
