tool		CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856
array-tiling/nr5.yml	true	unknown	5.637081466	2.9773585719995026	147.283968	49	94	109	unknown	5.749385714	3.06032114700065	140.767232	49	94	109	unknown	6.434712192	3.3919557479966898	145.412096	49	94	109	unknown	6.092371694	3.3124970250064507	143.527936	49	94	109	unknown	6.032519385	3.216830794000998	151.867392	49	94	109
array-tiling/pnr2.yml	true	unknown	5.249358208	2.741402311999991	111.169536	50	51	58	unknown	5.532878777	2.917321726999944	144.392192	50	51	58	unknown	6.360686093	3.3418531820061617	150.548480	50	51	58	unknown	5.477700342	2.8959631829930004	137.003008	50	51	58	unknown	6.058123146	3.169397014004062	138.072064	50	51	58
array-tiling/pnr3.yml	true	unknown	5.393906898	2.8350963449993287	136.536064	59	60	68	unknown	5.413732847	2.860860736996983	141.414400	59	60	68	unknown	5.509634412	2.8885514449939365	143.237120	59	60	68	unknown	5.769554204	3.0187222690001363	151.400448	59	60	68	unknown	6.057098852	3.207450678004534	152.567808	59	60	68
array-tiling/pnr4.yml	true	unknown	5.150324313	2.738652701000319	132.608000	68	69	78	unknown	5.135690921	2.7073483479980496	132.517888	68	69	78	unknown	6.235001091	3.290015211998252	135.376896	68	69	78	unknown	5.852927328	3.1007351990119787	137.248768	68	69	78	unknown	6.068730661	3.2158665159950033	138.285056	68	69	78
array-tiling/pnr5.yml	true	unknown	5.933068092	3.1536728350001795	145.035264	77	78	88	unknown	5.803161427	3.108849182997801	139.550720	77	78	88	unknown	5.930146955	3.1523480089963414	143.044608	77	78	88	unknown	5.717537329	3.0091888190072495	136.773632	77	78	88	unknown	5.74057885	3.0046075330028543	142.372864	77	78	88
array-tiling/poly1.yml	true	unknown	4.908658083	2.586435264998727	136.826880	23	24	28	unknown	5.308277494	2.79194226799882	136.691712	23	24	28	unknown	5.375120491	2.8481744570017327	135.061504	23	24	28	unknown	5.070225332	2.6839171900064684	140.042240	23	24	28	unknown	5.37106874	2.876364266994642	132.976640	23	24	28
array-tiling/poly2.yml	true	unknown	5.140831683	2.693321520000609	136.765440	28	29	34	unknown	5.014860875	2.6586241260010866	137.854976	28	29	34	unknown	6.069610274	3.251466495989007	120.434688	28	29	34	unknown	5.363297867	2.863023878002423	136.429568	28	29	34	unknown	5.42577728	2.8257091289997334	144.498688	28	29	34
array-tiling/pr2.yml	true	unknown	5.894915222	3.0798181549998844	143.581184	49	94	109	unknown	6.967190035	3.6490215039993927	143.163392	49	94	109	unknown	5.81357689	3.062594649003586	119.926784	49	94	109	unknown	5.536256638	2.9400141600053757	143.376384	49	94	109	unknown	5.902038001	3.111541848993511	143.597568	49	94	109
array-tiling/pr3.yml	true	unknown	6.035877473	3.179096775000289	151.797760	54	104	121	unknown	5.623636682	2.93801890299801	147.918848	54	104	121	unknown	5.76309231	3.0452039659867296	143.011840	54	104	121	unknown	6.387614026	3.355970738994074	152.481792	54	104	121	unknown	5.820876344	3.0445683720026864	154.742784	54	104	121
array-tiling/pr4.yml	true	unknown	5.887841619	3.1200096789998497	140.537856	59	110	129	unknown	6.888449771	3.612635538000177	140.156928	59	110	129	unknown	5.911819261	3.155300066995551	139.825152	59	110	129	unknown	5.535866377	2.902110109993373	134.184960	59	110	129	unknown	6.095618321	3.2046027359901927	140.939264	59	110	129
array-tiling/pr5.yml	true	unknown	5.367031281	2.8494756010004494	146.087936	64	115	135	unknown	5.277584519	2.7689137070010474	142.237696	64	115	135	unknown	5.704646438	3.048721254992415	141.438976	64	115	135	unknown	6.060658044	3.1803998410032364	153.296896	64	115	135	unknown	5.624972438	2.9775003239919897	138.268672	64	115	135
array-tiling/revcpyswp2.yml	true	unknown	5.355031234	2.8223601690006035	137.404416	38	39	46	unknown	5.748188298	3.0022556069998245	151.101440	38	39	46	unknown	5.456273145	2.8695848299976205	134.721536	38	39	46	unknown	5.704748761	2.980984735011589	143.151104	38	39	46	unknown	5.581351319	2.954441456007771	143.781888	38	39	46
array-tiling/rew.yml	true	unknown	5.875664494	3.1015017720001197	133.554176	26	27	32	unknown	6.748895742	3.5483714289985073	137.834496	26	27	32	unknown	5.483668153	2.866137359989807	142.815232	26	27	32	unknown	5.491807435	2.9079349180101417	136.089600	26	27	32	unknown	5.300541561	2.7931185299967183	136.798208	26	27	32
array-tiling/rewnif.yml	true	unknown	4.933856443	2.5851221089997125	130.297856	26	27	32	unknown	5.279409716	2.7521179010000196	138.108928	26	27	32	unknown	5.152756868	2.7248133520042757	136.220672	26	27	32	unknown	6.04804835	3.199343152999063	133.091328	26	27	32	unknown	5.180975137	2.7221833569929004	138.551296	26	27	32
array-tiling/rewnifrev.yml	true	unknown	4.818487111	2.5301274840003316	143.339520	26	27	32	unknown	5.36087243	2.8838484159969084	134.324224	26	27	32	unknown	6.02056725	3.1735870389966294	136.409088	26	27	32	unknown	5.139304063	2.6989378440048313	135.770112	26	27	32	unknown	5.266658289	2.778354138004943	137.007104	26	27	32
array-tiling/rewnifrev2.yml	true	unknown	4.971458565	2.619647970999722	141.012992	23	24	28	unknown	5.588179874	2.958431824998115	139.911168	23	24	28	unknown	5.193122209	2.74677152899676	136.847360	23	24	28	unknown	5.348865268	2.8422410279890755	143.441920	23	24	28	unknown	5.521224553	2.919881232010084	142.860288	23	24	28
array-tiling/rewrev.yml	true	unknown	5.182066315	2.7317235409991554	132.173824	26	27	32	unknown	5.503316353	2.8923666560003767	135.458816	26	27	32	unknown	5.334721516	2.806804125008057	139.681792	26	27	32	unknown	5.492494227	2.9512247100064997	142.499840	26	27	32	unknown	5.746623845	3.02247134699428	138.723328	26	27	32
array-tiling/skipped.yml	true	unknown	4.881711388	2.548356211000282	138.563584	42	43	51	unknown	5.195052379	2.7352378950017737	152.023040	42	43	51	unknown	5.508126508	2.9003006419952726	139.075584	42	43	51	unknown	6.00577721	3.1965339019952808	141.746176	42	43	51	unknown	5.803051658	3.036453266002354	148.652032	42	43	51
array-tiling/skippedu.yml	false	unknown	5.334600865	2.8195074340001156	137.904128	42	43	51	unknown	5.170634186	2.6947245740011567	138.878976	42	43	51	unknown	5.66958684	3.002340249993722	144.842752	42	43	51	unknown	5.444247034	2.9081867289933143	133.799936	42	43	51	unknown	5.506750087	2.8785089849989163	135.827456	42	43	51
array-tiling/tcpy.yml	true	unknown	5.203025806	2.730408927998724	135.933952	36	37	43	unknown	5.214809099	2.7413551720019314	138.321920	36	37	43	unknown	5.232709201	2.845699956000317	133.312512	36	37	43	unknown	5.679504616	2.9878440619941102	139.804672	36	37	43	unknown	5.160113755	2.7294743320089765	137.048064	36	37	43
array-crafted/bAnd1.yml	true	unknown	25.86378701	14.006496728999991	832.782336	1519	3119	3133	unknown	26.476636014	14.181443553003191	849.743872	1519	3119	3133	unknown	31.256902373	16.480352862010477	640.684032	1519	3119	3133	unknown	27.4367052	14.534422393000568	828.125184	1519	3119	3133	unknown	29.679857493	15.319233512011124	773.791744	1519	3119	3133
array-crafted/bAnd5.yml	true	unknown	5.850042218	3.1371876080011134	143.208448	44	46	53	unknown	7.394607244	3.831190635999519	143.192064	44	46	53	unknown	6.522377396	3.4399551440001233	151.080960	44	46	53	unknown	6.313843653	3.3372369799908483	144.928768	44	46	53	unknown	6.105048357	3.1980028310063062	134.238208	44	46	53
array-crafted/bor1.yml	true	unknown	28.015335132	14.758126565000566	695.668736	1519	3119	3133	unknown	27.210850804	14.513192510999943	724.430848	1519	3119	3133	unknown	27.279030094	14.535761015999014	821.313536	1519	3119	3133	unknown	28.57321504	15.016469821988721	622.678016	1519	3119	3133	unknown	27.786036964	14.924079303003964	590.655488	1519	3119	3133
array-crafted/bor5.yml	true	unknown	5.839146404	3.0845702000005986	142.106624	44	46	53	unknown	5.717858109	3.0002524470000935	133.480448	44	46	53	unknown	6.182787225	3.2569119310064707	141.340672	44	46	53	unknown	5.999723304	3.123643836006522	141.119488	44	46	53	unknown	6.231085012	3.305876743994304	137.064448	44	46	53
array-crafted/mapavg5.yml	true	unknown	5.634332082	2.9384484500005783	143.343616	44	46	53	unknown	6.27379729	3.2991224090001197	142.696448	44	46	53	unknown	6.064872989	3.2046680899948115	141.987840	44	46	53	unknown	6.367815938	3.3196603849937674	143.290368	44	46	53	unknown	6.28836755	3.2852869540074607	136.515584	44	46	53
array-crafted/mapsum5.yml	true	unknown	8.722093696	4.516324759000781	215.109632	135	293	343	unknown	8.951739404	4.65186494399677	227.700736	135	293	343	unknown	9.467051041	4.985670801994274	195.989504	135	293	343	unknown	9.251385247	4.811565469004563	194.482176	135	293	343	unknown	11.432997671	5.844334457011428	230.621184	135	293	343
array-crafted/xor1.yml	true	unknown	27.260572159	15.068873203001203	831.193088	1519	3119	3133	unknown	26.546160706	14.875717277998774	904.433664	1519	3119	3133	unknown	30.199977042	17.087792598991655	721.604608	1519	3119	3133	unknown	29.119573987	16.393954168001073	797.077504	1519	3119	3133	unknown	27.603603879	15.448820399993565	732.995584	1519	3119	3133
array-crafted/xor5.yml	true	unknown	6.785518057	3.5457765629998903	135.688192	44	46	53	unknown	5.969691793	3.17095769700245	139.300864	44	46	53	unknown	6.332358166	3.3206204410089413	138.575872	44	46	53	unknown	5.68168878	2.9928809170087334	142.221312	44	46	53	unknown	6.942822347	3.632070684005157	137.609216	44	46	53
array-crafted/zero_sum1.yml	true	unknown	5.183695657	2.7290347989983275	151.371776	39	66	76	unknown	5.077617867	2.676559013001679	137.273344	39	66	76	unknown	5.728159762	2.993023199000163	137.465856	39	66	76	unknown	5.426556188	2.8981950580055127	137.007104	39	66	76	unknown	6.616212499	3.5525790520041483	142.495744	39	66	76
array-crafted/zero_sum2.yml	true	unknown	5.731718066	3.0103686889997334	151.552000	57	94	110	unknown	6.636282433	3.4639689850009745	152.530944	57	94	110	unknown	5.544789828	2.914654239997617	147.070976	57	94	110	unknown	5.525438981	2.875848504001624	152.244224	57	94	110	unknown	5.486860966	2.9216548910044366	140.021760	57	94	110
array-crafted/zero_sum3.yml	true	unknown	5.340377696	2.7768031249997875	143.192064	75	122	144	unknown	5.366585351	2.8179746989990235	151.928832	75	122	144	unknown	5.951921476	3.1021220380062005	138.993664	75	122	144	unknown	5.563928776	2.917201069998555	139.386880	75	122	144	unknown	6.294924786	3.3148704999912297	144.388096	75	122	144
array-crafted/zero_sum4.yml	true	unknown	5.44120546	2.8642374709997966	144.736256	93	150	178	unknown	5.42282606	2.8241175989969634	141.897728	93	150	178	unknown	5.884912499	3.1142235370061826	152.670208	93	150	178	unknown	5.811605585	3.0413733840105124	152.342528	93	150	178	unknown	5.80683246	3.039657059998717	142.528512	93	150	178
array-crafted/zero_sum5.yml	true	unknown	5.652251437	2.9659905419994175	152.666112	111	178	212	unknown	5.668407513	2.972112121999089	142.548992	111	178	212	unknown	6.33690791	3.3178434479923453	141.611008	111	178	212	unknown	6.215978803	3.2516439510072814	143.441920	111	178	212	unknown	6.241019335	3.3345411870104726	144.838656	111	178	212
array-crafted/zero_sum_const1.yml	true	unknown	5.159641682	2.7354948679985682	139.870208	40	68	80	unknown	6.168464671	3.247504664999724	140.120064	40	68	80	unknown	5.766607231	3.0485319100116612	136.601600	40	68	80	unknown	5.62284532	2.940171977999853	132.038656	40	68	80	unknown	5.536128513	2.89568876400881	143.548416	40	68	80
array-crafted/zero_sum_const2.yml	true	unknown	5.480484401	2.889494481998554	139.542528	58	96	114	unknown	5.328018702	2.799149957998452	122.064896	58	96	114	unknown	5.595833277	2.9621220379922306	135.688192	58	96	114	unknown	5.533340461	2.91947527800221	137.285632	58	96	114	unknown	6.01819928	3.157437380999909	145.817600	58	96	114
array-crafted/zero_sum_const3.yml	true	unknown	6.309245301	3.328329334000955	144.429056	76	124	148	unknown	5.670143521	2.9835638209988247	144.412672	76	124	148	unknown	6.145997886	3.265998198010493	143.630336	76	124	148	unknown	6.189857366	3.2611248460016213	144.220160	76	124	148	unknown	6.079054879	3.1658918479952263	153.174016	76	124	148
array-crafted/zero_sum_const4.yml	true	unknown	6.007489614	3.1284397350009385	141.176832	94	152	182	unknown	5.952623095	3.1037072530016303	147.476480	94	152	182	unknown	5.925527234	3.108135060989298	143.106048	94	152	182	unknown	5.623982209	2.958863559004385	136.110080	94	152	182	unknown	6.366122287	3.3868589750054525	136.925184	94	152	182
array-crafted/zero_sum_const5.yml	true	unknown	7.439018344	3.881859515000542	140.894208	112	180	216	unknown	6.746366261	3.5169639519990596	139.841536	112	180	216	unknown	6.161611541	3.2352305020031054	141.193216	112	180	216	unknown	6.144171101	3.206037709998782	138.153984	112	180	216	unknown	6.390498118	3.3729842949978774	139.837440	112	180	216
array-crafted/zero_sum_const_m2.yml	true	unknown	5.48586178	2.884702658000606	145.092608	58	96	114	unknown	5.175315104	2.6946304039993265	142.217216	58	96	114	unknown	5.50594161	2.8725345629936783	145.395712	58	96	114	unknown	5.588390742	2.9843050339986803	134.090752	58	96	114	unknown	6.369849968	3.3892086660052883	144.658432	58	96	114
array-crafted/zero_sum_const_m3.yml	true	unknown	5.562465281	2.917371647999971	141.672448	76	124	148	unknown	5.47015899	2.847088256999996	140.062720	76	124	148	unknown	5.539336635	2.946640160997049	139.452416	76	124	148	unknown	5.743529567	3.056849486005376	134.725632	76	124	148	unknown	6.09243073	3.251354841995635	147.812352	76	124	148
array-crafted/zero_sum_const_m4.yml	true	unknown	5.781821754	3.0390622570012056	139.546624	94	152	182	unknown	6.364929653	3.328257395001856	139.321344	94	152	182	unknown	5.778701562	3.010759650002001	140.660736	94	152	182	unknown	5.946427316	3.108654206007486	139.755520	94	152	182	unknown	6.614975084	3.4643169150076574	142.716928	94	152	182
